秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/30	13:51:18	T19BR001NN22	1	ART-R03	19018764	26	4	0.2	4	0.2	0	0	6	Dev3 : USB-TC01_ch0	23.742	TB2224CL	15.3548	0.534484	11.66	0.0296651	21.1673	0.101768	15.4948	0.0607457	0	0.00344172	0.00114723	0.526506	-	-	-	-	X	0.677849	0.14985	0.530838	0.527264	-0.0937886	35.0622	0.00721825	0.000782133	3.56519e-005	0.0137251	0.906002	0.527264	-33.365	0.00137123
2021/03/30	13:51:18	T19BR001NN2V	1	ART-R03	19018764	25	4	0.2	4	0.2	0	0	7	Dev3 : USB-TC01_ch0	23.742	TB2224CL	17.37	0.0806265	12.5681	0.0362017	22.4395	0.105635	16.6398	0.0470084	0	0.00325243	0.00119824	0.496495	-	-	-	-	X	0.577899	0.13335	0.499805	0.496933	-0.11806	41.3304	0.00761456	0.000956684	2.17614e-005	0.00827277	0.881665	0.496933	27.1206	0.00133847
2021/03/30	13:51:44	T19BU001NA0K	2	ART-R03	19018764	1	4.5	0.2	4.5	0.2	0	0	0	Dev3 : USB-TC01_ch0	23.683	TB2224CL	11.5861	0.120859	10.528	0.0656653	15.4078	0.205533	13.9805	0.0944048	0	0.0023089	0.0117239	2.8209	-	-	-	-	X	0.811903	0.21425	2.84187	2.81898	-0.0440434	47.6962	0.00574529	0.000205064	4.28297e-005	0.000992417	0.955773	2.81898	18.7684	0.00456837
2021/03/30	13:51:44	T19BR001NL21	2	ART-R03	19018764	2	4.5	0.2	4.5	0.2	0	0	1	Dev3 : USB-TC01_ch0	23.683	TB2224CL	11.1164	0.119612	8.88413	0.072125	14.6639	0.179068	11.8082	0.0942655	0	0.00420997	0.00329867	2.39134	-	-	-	-	X	0.0831557	0.2499	2.39209	2.3901	-0.0362222	723.221	0.00550755	0.000369197	2.03868e-007	0.011876	0.963729	2.3901	40.3343	0.0051482
2021/03/30	13:51:44	T19BR001NL2E	1	ART-R03	19018764	10	4.5	0.2	4.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	23.683	TB2224CL	11.8116	0.185838	9.10256	0.10886	16.0805	1.19976	12.086	0.142214	0	0.00443369	0.00680723	2.5524	-	-	-	-	X	0.297517	0.1501	2.55573	2.54815	-0.0440234	367.099	0.00589073	0.000410917	2.20051e-006	0.0150756	0.955859	2.54815	42.7499	0.00557625
2021/03/30	13:51:45	T19BR001NL28	1	ART-R03	19018764	9	4.5	0.2	4.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	23.683	TB2224CL	14.1909	0.21982	12.1429	0.139969	20.2159	0.428266	16.0815	0.172438	0	0.00293297	0.00557778	3.40857	-	-	-	-	X	0.310704	0.1168	3.41545	3.40487	-0.0788443	607.486	0.00670787	0.000637144	4.23045e-006	0.00871486	0.921028	3.40487	-280.182	0.00878034
2021/03/30	13:51:45	T19BR001NP22	2	ART-R03	19018764	17	4.5	0.2	4.5	0.2	0	0	4	Dev3 : USB-TC01_ch0	23.683	TB2224CL	11.4526	0.103532	10.0305	0.0974969	15.2106	0.132648	13.3183	0.126261	0	0.00218712	0.00644437	2.50076	-	-	-	-	X	0.883049	0.1762	2.52118	2.49912	-0.0405635	11.0863	0.00562108	0.000190724	3.37051e-005	0.00240579	0.959331	2.49912	-30.628	0.00544908
2021/03/30	13:51:45	T19BR001NP28	2	ART-R03	19018764	18	4.5	0.2	4.5	0.2	0	0	5	Dev3 : USB-TC01_ch0	23.683	TB2224CL	11.0512	0.119922	9.67996	0.122056	14.7003	0.175868	12.834	0.156174	0	0.00208349	0.00429265	2.1995	-	-	-	-	X	0.882941	0.14255	2.21654	2.19714	-0.0345756	11.8808	0.00541362	0.000158136	3.32e-005	0.00396004	0.965356	2.19714	-73.529	0.00395387
2021/03/30	13:51:45	T19BR001NN22	1	ART-R03	19018764	26	4.5	0.2	4.5	0.2	0	0	6	Dev3 : USB-TC01_ch0	23.683	TB2224CL	13.1769	0.0614552	11.8014	0.0386036	18.7626	0.238967	15.6734	0.0545845	0	0.0022125	0.00114906	0.572495	-	-	-	-	X	0.482934	0.18375	0.575152	0.572387	-0.059323	25.9047	0.00631281	0.00054473	1.27287e-005	0.00709737	0.940559	0.572387	27.2557	0.00148476
2021/03/30	13:51:45	T19BR001NN2V	1	ART-R03	19018764	25	4.5	0.2	4.5	0.2	0	0	7	Dev3 : USB-TC01_ch0	23.683	TB2224CL	14.0448	0.0922715	12.7552	0.0268307	19.7178	0.270066	16.9056	0.0508836	0	0.00206023	0.00118043	0.538925	-	-	-	-	X	0.568022	0.18325	0.541883	0.538823	-0.0750975	30.3241	0.00660246	0.000659431	1.19772e-005	0.00614912	0.924739	0.538823	34.6142	0.00157438
2021/03/30	13:52:11	T19BU001NA0K	2	ART-R03	19018764	1	4.75	0.2	4.75	0.2	0	0	0	Dev3 : USB-TC01_ch0	23.693	TB2224CL	10.6315	0.0886655	10.4177	0.0427983	14.1948	0.136607	13.808	0.0404676	0	0.00302039	0.0116715	2.89634	-	-	-	-	V	1.03633	0.24675	2.92681	2.89679	-0.0320115	7.76225	0.00521923	0.000118532	5.84655e-005	0.000623939	0.96786	2.89679	20.5537	0.00393959
2021/03/30	13:52:11	T19BR001NL21	2	ART-R03	19018764	2	4.75	0.2	4.75	0.2	0	0	1	Dev3 : USB-TC01_ch0	23.693	TB2224CL	10.1979	0.101815	8.7499	0.0465991	13.4818	0.163202	11.6186	0.0588868	0	0.003798	0.00323184	2.47613	-	-	-	-	X	0.133633	0.18345	2.4798	2.47649	-0.0257169	11.4424	0.00510813	0.000292015	9.36929e-007	0.0105326	0.974249	2.47649	-9.45357	0.00283555
2021/03/30	13:52:11	T19BR001NL2E	1	ART-R03	19018764	10	4.75	0.2	4.75	0.2	0	0	2	Dev3 : USB-TC01_ch0	23.693	TB2224CL	10.7045	0.153515	8.85567	0.0761401	14.2054	0.274381	11.7335	0.103824	0	0.00402293	0.0067284	2.64837	-	-	-	-	X	0.447425	0.1501	2.66011	2.64826	-0.0305315	6.14247	0.00530392	0.000306906	5.48919e-006	0.0130043	0.969392	2.64826	11.7039	1.24036e-006
2021/03/30	13:52:12	T19BR001NL28	1	ART-R03	19018764	9	4.75	0.2	4.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	23.693	TB2224CL	12.7581	0.162138	11.8551	0.0799068	18.5228	0.212134	15.7093	0.116002	0	0.00250628	0.00537091	3.51741	-	-	-	-	X	0.42975	0.1502	3.53495	3.51982	-0.0573536	32.7116	0.00608338	0.000460639	5.66924e-006	0.0066983	0.942562	3.51982	17.4837	0.00924635
2021/03/30	13:52:12	T19BR001NP22	2	ART-R03	19018764	17	4.75	0.2	4.75	0.2	0	0	4	Dev3 : USB-TC01_ch0	23.693	TB2224CL	10.4573	0.0451153	9.82624	0.059368	13.9313	0.0499472	13.0436	0.0813389	0	0.00303024	0.00646615	2.57372	-	-	-	-	V	1.14711	0.24415	2.5988	2.56933	-0.0311354	9.83778	0.00526805	0.000119622	4.9441e-005	0.000675254	0.968786	2.56933	1064.37	0.00508062
