秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/03/24	10:34:54	T19BU001NB0C	1	ART-R03	11067785	10	4.5	0.2	4.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.238	TB2224CL	12.5268	0.0818355	10.8177	0.0726008	16.5136	0.755595	14.3685	0.096072	0	4.47234e-005	0.0051546	2.69501	-	-	-	-	V	1.13887	0.2177	2.72277	2.69211	-0.264902	113.85	0.00489343	0.00141108	9.53392e-005	0	0.734593	2.69211	-309806	0.0420287
2021/03/24	10:34:54	T19BU001NB06	1	ART-R03	11067785	9	4.5	0.2	4.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.238	TB2224CL	13.6602	0.0942016	12.2623	0.0928693	18.7568	0.101818	16.2795	0.125532	0	3.44649e-005	0.00641427	3.34568	-	-	-	-	X	0.968653	0.2594	3.37492	3.34254	-0.299378	141.101	0.00506546	0.00176878	3.69687e-005	0	0.700052	3.34254	117389	0.0516161
2021/03/24	10:35:12	T19BU001NB0M	2	ART-R03	11067785	1	4.75	0.2	4.75	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.647	TB2224CL	11.1259	0.0253061	9.77904	0.0262504	14.1443	0.0432365	12.9605	0.0354421	0	0.000125162	0.00866906	2.53184	-	-	-	-	V	1.15073	0.193	2.56011	2.53098	-0.209935	53.0796	0.00450755	0.000975285	4.47887e-005	0	0.78934	2.53098	4.26572e+006	0.0396263
2021/03/24	10:35:12	T19BU001NB0S	2	ART-R03	11067785	2	4.75	0.2	4.75	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.647	TB2224CL	11.2921	0.137853	10.046	0.0386537	14.4504	0.290548	13.3238	0.0487093	0	9.89167e-005	0.00608089	2.40185	-	-	-	-	V	1.11504	0.1764	2.42253	2.39582	-0.213221	75.339	0.00453087	0.00100254	4.34438e-005	0	0.786236	2.39582	-4.87601e+006	0.0374658
2021/03/24	10:35:12	T19BU001NB0C	1	ART-R03	11067785	10	4.75	0.2	4.75	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.647	TB2224CL	11.7314	0.122064	10.6945	0.0535105	15.0215	0.249224	14.1851	0.0689514	0	6.77579e-005	0.00512069	2.78369	-	-	-	-	V	1.01604	0.18505	2.80505	2.77684	-0.229678	117.177	0.0046541	0.00112283	4.10402e-005	0	0.769901	2.77684	50823.3	0.043327
2021/03/24	10:35:13	T19BU001NB06	1	ART-R03	11067785	9	4.75	0.2	4.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.647	TB2224CL	12.6925	0.0868393	12.0812	0.0604579	17.5736	0.256238	16.0265	0.0908781	0	6.06706e-005	0.0063327	3.44656	-	-	-	-	X	0.119728	0.1586	3.46775	3.46361	-0.265895	153.208	0.00484734	0.00168173	9.23932e-007	0	0.733618	3.46361	153070	0.0531005
2021/03/24	10:35:31	T19BU001NB0M	2	ART-R03	11067785	1	5	0.2	5	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.498	TB2224CL	10.6558	0.146555	9.78525	0.0167698	13.6817	0.310436	12.9582	0.0228098	0	0.000131996	0.00868891	2.60753	-	-	-	-	V	1.07609	0.20975	2.62566	2.5977	-0.186062	55.5768	0.00436282	0.000829058	4.10406e-005	0	0.813317	2.5977	462.724	0.00544533
2021/03/24	10:35:31	T19BU001NB0S	2	ART-R03	11067785	2	5	0.2	5	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.498	TB2224CL	10.5813	0.0273619	9.99649	0.0262499	13.5198	0.0342768	13.2475	0.0361166	0	9.96594e-005	0.00605738	2.45769	-	-	-	-	V	1.03619	0.2683	2.48233	2.45687	-0.184176	78.9096	0.00429744	0.000829525	7.67236e-005	0	0.815369	2.45687	-173671	0.0383734
2021/03/24	10:35:31	T19BU001NB0C	1	ART-R03	11067785	10	5	0.2	5	0.2	0	0	2	Dev3 : USB-TC01_ch0	22.498	TB2224CL	11.1461	0.0841496	10.6115	0.0334854	14.4402	0.195318	14.0781	0.0469186	0	4.43711e-005	0.0051211	2.86226	-	-	-	-	X	0.200235	0.2172	2.87122	2.86549	-0.203112	126.655	0.00443617	0.00113362	1.00736e-006	0	0.796527	2.86549	-4.5035e+006	0.0443205
2021/03/24	10:35:31	T19BU001NB06	1	ART-R03	11067785	9	5	0.2	5	0.2	0	0	3	Dev3 : USB-TC01_ch0	22.498	TB2224CL	11.8231	0.087975	11.9452	0.0505554	15.3021	0.207394	15.8395	0.0703167	0	2.89854e-005	0.00630748	3.52117	-	-	-	-	X	0.812451	0.2432	3.5434	3.51484	-0.228092	147.651	0.00461195	0.00118379	2.90634e-005	0	0.771497	3.51484	86473	0.0542245
2021/03/24	10:35:49	T19BU001NB0M	2	ART-R03	11067785	1	5.25	0.2	5.25	0.2	0	0	0	Dev3 : USB-TC01_ch0	22.204	TB2224CL	10.0034	0.014746	9.78423	0.0137559	12.7967	0.0147832	12.9464	0.0203537	0	0.000122541	0.00868183	2.65185	-	-	-	-	V	1.00276	0.18515	2.67826	2.65167	-0.160722	56.9345	0.00411275	0.000688772	3.58147e-005	0	0.838747	2.65167	-1042.33	0.00549043
2021/03/24	10:35:49	T19BU001NB0S	2	ART-R03	11067785	2	5.25	0.2	5.25	0.2	0	0	1	Dev3 : USB-TC01_ch0	22.204	TB2224CL	10.0139	0.0151724	9.97896	0.0225923	12.8469	0.0228904	13.2182	0.0242384	0	0.000111898	0.00603475	2.50555	-	-	-	-	V	1.02977	0.18515	2.53075	2.50495	-0.160256	81.1492	0.00407873	0.000688715	3.3395e-005	0	0.839356	2.50495	239120	0.0391535
