秖代ら戳	丁	ID	翴	翴	秖代	cell pos.	Target Vpk	Initial Vpk	OD_Rise	OD_fall	Normalized_V	Specific_target	Photo Sensor	放Sensor	放	玻珇	Rise-mean (10-90)	Rise-stdev (10-90)	Fall-mean (10-90)	Fall-stdev (10-90)	Rise-mean (5-95)	Rise-stdev (5-95)	Fall-mean (5-95)	Fall-stdev (5-95)	Vcom	Flicker	Base lv-mean	Top lv-mean	WXT (%)	BXT (%)	WXT_*	BXT_*	Overshooting or not	Overshooting %	獹ΛЮ丁	overshooting_peak	overshooting_top	(RisePeak-top)/top	(FallPeak-base)/base	delta_peak	delta_v	delta_m	c_a	peak	top	HLH_(Peak-Top)	HLH_area
2021/06/10	11:20:10	T108C001NM2E	5	ART-R03	21004350	9	4	0.2	4	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	9.21445	0.0523286	6.04931	0.0495832	11.6722	0.053349	8.0823	0.063402	0	5.46268e-005	0.00598416	2.44377	-	-	-	-	X	0.142522	0.1669	2.44202	2.43855	-0.118191	23.3164	0.00384494	0.000687878	6.46594e-007	0.015222	0.881526	2.43855	20.3757	0.00305136
2021/06/10	11:20:11	T108C001NM2X	6	ART-R03	21004350	17	4	0.2	4	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	11.7373	0.0319079	10.3413	0.0338315	16.6279	0.302154	13.7426	0.047435	0	0.000102806	0.00569057	2.48715	-	-	-	-	X	0.0693278	0.19455	2.48769	2.48596	-0.225103	265.342	0.00447048	0.00135023	4.73414e-007	0	0.774387	2.48596	93970.4	0.0384673
2021/06/10	11:20:11	T108C001NM24	6	ART-R03	21004350	18	4	0.2	4	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	7.99707	0.281975	5.77534	0.00972776	10.4775	0.0183548	7.70452	0.00848586	0	0.000132856	0.00316524	1.84084	-	-	-	-	X	0.182795	0.17505	1.84237	1.83901	-0.102513	27.2087	0.00364576	0.000412396	5.29011e-007	0.00173621	0.897307	1.83901	-33.3962	0.00195401
2021/06/10	11:20:11	NAN	5	ART-R03	21004350	26	4	0.2	4	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.01288	0.0573812	2.5763	0.0353707	6.54877	0.0673622	3.54189	0.0641851	0	0.000491822	0.000973172	0.0818895	-	-	-	-	V	3.56953	0.1917	0.0847407	0.0818201	-0.0189469	-0.0980881	0.002476	0.00024778	9.31222e-006	0.126803	0.980833	0.0818201	5.50189	3.0131e-008
2021/06/10	11:20:11	NAN	5	ART-R03	21004350	25	4	0.2	4	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.07529	0.0264799	2.64334	0.0155437	9.4495	1.51612	3.61952	0.0416415	0	0.000955145	0.00105591	0.127479	-	-	-	-	V	1.3523	0.2417	0.129219	0.127495	-0.060736	-0.0696546	0.0032443	0.000414189	4.40751e-006	0.11161	0.938759	0.127495	115.616	5.67666e-008
2021/06/10	11:20:39	T108C001NM21	6	ART-R03	21004350	1	4.5	0.2	4.5	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.74256	0.00912269	5.64272	0.00624241	10.2432	0.0135499	7.53447	0.0118864	0	7.88163e-005	0.00429501	2.1539	-	-	-	-	X	0.135328	0.23345	2.15628	2.15337	-0.0705812	23.7625	0.00327225	0.000440661	5.51429e-007	0.00962968	0.929277	2.15337	224.039	0.00210303
2021/06/10	11:20:39	T108C001NM27	6	ART-R03	21004350	2	4.5	0.2	4.5	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.34688	0.00413435	5.2855	0.00506048	9.92659	0.00640978	7.04977	0.00736529	0	8.09483e-005	0.00230374	2.02804	-	-	-	-	X	0.187692	0.17515	2.03169	2.02789	-0.0597893	34.9429	0.00320947	0.000415845	5.0891e-007	0.0118247	0.940144	2.02789	50.7659	0.00252675
2021/06/10	11:20:39	T108C001NM2K	5	ART-R03	21004350	10	4.5	0.2	4.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.86019	0.011507	6.07099	0.0017354	10.2086	0.00610414	8.07326	0.00386228	0	7.50831e-005	0.00521908	2.45092	-	-	-	-	X	0.304294	0.1753	2.45807	2.45061	-0.0748421	26.6415	0.00333996	0.000359969	1.21414e-006	0.0068308	0.924996	2.45061	-41.0502	0.00275743
2021/06/10	11:20:39	T108C001NM2E	5	ART-R03	21004350	9	4.5	0.2	4.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.99845	0.0353894	6.02789	0.0303842	10.4293	0.0309574	8.04316	0.0377336	0	4.28071e-005	0.00594301	2.65359	-	-	-	-	X	0.191695	0.17525	2.65587	2.65079	-0.0785071	26.2008	0.00341151	0.000456853	4.81471e-007	0.00754127	0.921318	2.65079	43.9481	0.00292852
2021/06/10	11:20:40	T108C001NM2X	6	ART-R03	21004350	17	4.5	0.2	4.5	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	9.76572	0.154218	10.4798	0.0240054	13.5758	0.485492	13.909	0.0398138	0	0.000114682	0.00562946	2.65449	-	-	-	-	X	0.120679	0.06085	2.66202	2.65881	-0.167712	341.095	0.00399825	0.000972143	5.07555e-007	0	0.83193	2.65881	-226627	0.04093
2021/06/10	11:20:40	T108C001NM24	6	ART-R03	21004350	18	4.5	0.2	4.5	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.72048	0.010952	5.88205	0.00425756	9.1473	0.0173169	7.83446	0.00991849	0	0.000141028	0.00313576	2.00052	-	-	-	-	X	0.258728	0.0802	2.00467	1.9995	-0.0710687	39.3133	0.00321297	0.000219531	4.98578e-006	0	0.928821	1.9995	74.4757	0.00306074
2021/06/10	11:20:40	NAN	5	ART-R03	21004350	26	4.5	0.2	4.5	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.74041	0.0293209	2.6102	0.0219317	6.18314	0.0374522	3.52297	0.0448304	0	0.000544771	0.00097395	0.109133	-	-	-	-	V	1.4048	0.22505	0.110711	0.109177	-0.0208801	-0.212388	0.00248769	0.000253691	5.07712e-006	0.130991	0.978928	0.109177	-7.8493	1.32025e-007
2021/06/10	11:20:40	NAN	5	ART-R03	21004350	25	4.5	0.2	4.5	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.54485	0.0202824	2.72821	0.0146665	7.26961	0.0445042	3.66638	0.0230207	0	0.000433025	0.00106967	0.183739	-	-	-	-	X	0.992492	0.2418	0.185565	0.183741	-0.0297939	0.164074	0.00304733	0.000328829	4.2717e-006	0.123574	0.970028	0.183741	-15.0607	1.03458e-007
2021/06/10	11:21:08	T108C001NM21	6	ART-R03	21004350	1	4.75	0.2	4.75	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.37554	0.00193604	5.67191	0.00446971	9.80252	0.0174636	7.56629	0.00965013	0	6.22565e-005	0.00427799	2.21934	-	-	-	-	X	0.181093	0.1836	2.22377	2.21975	-0.0603453	24.1758	0.00315198	0.000311434	7.13012e-007	0.0048011	0.939538	2.21975	55.9505	0.00191288
2021/06/10	11:21:08	T108C001NM27	6	ART-R03	21004350	2	4.75	0.2	4.75	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.00608	0.00294276	5.31331	0.00125197	7.84715	0.0200245	7.08305	0.00329593	0	6.67745e-005	0.00234844	2.08984	-	-	-	-	X	0.21174	0.2251	2.09425	2.08983	-0.0496986	33.9968	0.00300026	0.000278293	7.72802e-007	0.00812039	0.950247	2.08983	28.7829	0.00243462
2021/06/10	11:21:09	T108C001NM2K	5	ART-R03	21004350	10	4.75	0.2	4.75	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.46893	0.00320698	6.10632	0.000989254	9.72326	0.00826124	8.1267	0.00774133	0	5.40568e-005	0.00527862	2.51715	-	-	-	-	X	0.259797	0.1502	2.52381	2.51727	-0.0641221	27.4214	0.00316302	0.000293799	7.17764e-007	0.000741237	0.935742	2.51727	-67.2502	0.00226072
2021/06/10	11:21:09	T108C001NM2E	5	ART-R03	21004350	9	4.75	0.2	4.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.5259	0.0188901	5.98258	0.0207391	9.88008	0.0220689	7.97485	0.0298274	0	2.49655e-005	0.00600474	2.72479	-	-	-	-	X	0.243418	0.1503	2.7297	2.72307	-0.0638792	25.1912	0.00321102	0.000315877	5.69235e-007	0.00383919	0.93598	2.72307	90.7731	0.00214967
2021/06/10	11:21:09	T108C001NM2X	6	ART-R03	21004350	17	4.75	0.2	4.75	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	8.84203	0.142145	10.493	0.0148431	11.5866	0.530049	13.9096	0.0295579	0	0.00012353	0.00561416	2.68778	-	-	-	-	X	0.0634511	0.2609	2.71961	2.71789	-0.146324	389.492	0.00382507	0.000869218	2.62517e-007	0	0.853372	2.71789	2.04317e+006	0.0417225
2021/06/10	11:21:09	T108C001NM24	6	ART-R03	21004350	18	4.75	0.2	4.75	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.32827	0.00677823	5.92063	0.00304561	8.55524	0.0161709	7.87311	0.00697847	0	0.000142412	0.00315208	2.05443	-	-	-	-	X	0.520615	0.2658	2.06532	2.05463	-0.0586656	38.3261	0.00303561	0.000159264	1.70411e-005	0	0.941243	2.05463	-80.0131	0.00286982
2021/06/10	11:21:10	NAN	5	ART-R03	21004350	26	4.75	0.2	4.75	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.59686	0.0328045	2.62067	0.0173844	6.05593	0.055402	3.54342	0.0663996	0	0.000211075	0.000983817	0.122884	-	-	-	-	V	2.81641	0.0583	0.126392	0.12293	-0.0210411	-0.0112859	0.00220578	0.00375883	9.17645e-006	0.131142	0.978782	0.12293	-10.1275	1.64522e-007
2021/06/10	11:21:10	NAN	5	ART-R03	21004350	25	4.75	0.2	4.75	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.28221	0.00883091	2.75539	0.0147233	6.94792	0.0241814	3.70728	0.0257395	0	0.000583506	0.00106153	0.210836	-	-	-	-	V	1.76476	0.1582	0.214592	0.210871	-0.0348891	0.164468	0.00270168	0.00030888	3.94466e-006	0.11011	0.964929	0.210871	-23.4638	2.32517e-007
2021/06/10	11:21:38	T108C001NM21	6	ART-R03	21004350	1	5	0.2	5	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.05651	0.00956839	5.6957	0.0023307	7.93294	0.010324	7.60033	0.0094514	0	4.08931e-005	0.00427742	2.27211	-	-	-	-	X	0.365177	0.2337	2.28107	2.27277	-0.051182	24.6471	0.00300025	0.000255059	1.61688e-006	0.00166495	0.948721	2.27277	62.0833	0.00212744
2021/06/10	11:21:38	T108C001NM27	6	ART-R03	21004350	2	5	0.2	5	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.71091	0.00277161	5.34208	0.00194343	7.4885	0.00498688	7.115	0.00337783	0	6.32932e-005	0.00231558	2.13996	-	-	-	-	X	0.24578	0.2671	2.14547	2.14021	-0.040612	34.4504	0.00280586	0.000229734	1.19035e-006	0.00724483	0.959344	2.14021	-187912	0.0341449
2021/06/10	11:21:39	T108C001NM2K	5	ART-R03	21004350	10	5	0.2	5	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.12114	0.00425477	6.15001	0.00390068	8.07236	0.0333856	8.16702	0.00758149	0	7.67128e-005	0.00524893	2.56986	-	-	-	-	X	0.390737	0.21715	2.58072	2.57067	-0.0527309	28.7274	0.00304988	0.000241181	1.83599e-006	0	0.947161	2.57067	187.931	0.00334745
2021/06/10	11:21:39	T108C001NM2E	5	ART-R03	21004350	9	5	0.2	5	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	6.13688	0.00825042	5.96855	0.0103561	8.32267	0.509916	7.95049	0.0112655	0	3.7642e-005	0.00595727	2.78223	-	-	-	-	X	0.315124	0.20045	2.79039	2.78162	-0.0532218	24.5628	0.00303615	0.000256411	8.78271e-007	0.000600544	0.946662	2.78162	-47.1674	0.00279903
2021/06/10	11:21:39	T108C001NM2X	6	ART-R03	21004350	17	5	0.2	5	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	8.53387	0.138422	10.5665	0.0229525	11.1925	0.473439	14.0131	0.0370266	0	0.000116645	0.00560948	2.74964	-	-	-	-	X	0.0848654	0.11095	2.75929	2.75695	-0.12588	401.49	0.00362223	0.000757949	4.94628e-007	0	0.873865	2.75695	59515.8	0.0422949
2021/06/10	11:21:39	T108C001NM24	6	ART-R03	21004350	18	5	0.2	5	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.9959	0.006222	5.96595	0.00591911	7.97136	0.0464275	7.92437	0.00665003	0	0.000117471	0.00313008	2.09717	-	-	-	-	X	0.734293	0.1333	2.11154	2.09615	-0.0511545	35.022	0.00287798	0.000117079	2.80736e-005	0	0.948768	2.09615	-76007.3	0.033546
2021/06/10	11:21:40	NAN	5	ART-R03	21004350	26	5	0.2	5	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.456	0.0299499	2.63851	0.012775	5.87065	0.0535103	3.54982	0.0256322	0	0.000258311	0.00096412	0.136202	-	-	-	-	V	1.13892	0.17495	0.137733	0.136182	-0.0161299	-0.0331397	0.00211741	0.00372114	6.54632e-006	0.135654	0.983758	0.136182	-28.6111	1.01206e-007
2021/06/10	11:21:40	NAN	5	ART-R03	21004350	25	5	0.2	5	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.02736	0.0104927	2.7985	0.00644435	6.61466	0.0145555	3.76465	0.0115465	0	0.000391049	0.0010695	0.236113	-	-	-	-	X	0.740601	0.2252	0.237932	0.236183	-0.0319841	0.201628	0.00300139	0.000286156	3.56684e-006	0.104298	0.967872	0.236183	17.6772	1.77172e-007
2021/06/10	11:22:08	T108C001NM21	6	ART-R03	21004350	1	5.25	0.2	5.25	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.77885	0.00441963	5.72327	0.00343942	7.58385	0.0129081	7.62736	0.00405944	0	6.12367e-005	0.00428548	2.31553	-	-	-	-	X	0.505819	0.2339	2.3266	2.31489	-0.0433247	25.1751	0.00283485	0.000160666	3.2401e-006	0.000803138	0.956595	2.31489	236.419	0.00246382
2021/06/10	11:22:09	T108C001NM27	6	ART-R03	21004350	2	5.25	0.2	5.25	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.45173	0.00242118	5.36376	0.00199593	7.16318	0.00245486	7.13967	0.00283391	0	3.19845e-005	0.00235641	2.18039	-	-	-	-	X	0.453547	0.26715	2.18995	2.18006	-0.0354549	33.6257	0.002693	0.000140818	2.2465e-006	0.00491447	0.964507	2.18006	-51473	0.0348034
2021/06/10	11:22:09	T108C001NM2K	5	ART-R03	21004350	10	5.25	0.2	5.25	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.81679	0.00443152	6.18384	0.00304019	7.65865	0.00934109	8.20527	0.00371363	0	7.12842e-005	0.00527098	2.61156	-	-	-	-	X	0.742842	0.1842	2.63075	2.61135	-0.0455454	29.4085	0.00292145	0.000157665	4.29371e-006	0	0.954363	2.61135	329.052	0.00289489
2021/06/10	11:22:09	T108C001NM2E	5	ART-R03	21004350	9	5.25	0.2	5.25	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.8124	0.0102847	5.96527	0.00620927	7.64197	0.00959164	7.94056	0.00881462	0	4.26624e-005	0.00595803	2.82871	-	-	-	-	X	0.530781	0.2008	2.84233	2.82732	-0.0428754	25.1773	0.00280592	0.000157338	2.92341e-006	0.000182624	0.957034	2.82732	78.1565	0.00366675
2021/06/10	11:22:09	T108C001NM2X	6	ART-R03	21004350	17	5.25	0.2	5.25	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	8.04925	0.263519	10.6031	0.0287009	10.193	0.375456	14.062	0.0466337	0	0.000130597	0.00561689	2.77785	-	-	-	-	X	0.113497	0.07755	2.79072	2.78755	-0.109767	407.747	0.00345271	0.000604554	7.48329e-007	0	0.89001	2.78755	-162910	0.0426977
2021/06/10	11:22:09	T108C001NM24	6	ART-R03	21004350	18	5.25	0.2	5.25	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.84245	0.0730334	6.0181	0.00254826	7.87966	0.146079	7.98719	0.00771129	0	0.000126123	0.00314667	2.14398	-	-	-	-	X	0.105491	0.07745	2.15056	2.1483	-0.0503455	453.994	0.00279769	0.000198112	7.84049e-007	0	0.949581	2.1483	66.5944	0.00244074
2021/06/10	11:22:10	NAN	5	ART-R03	21004350	26	5.25	0.2	5.25	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.30434	0.0201517	2.64819	0.0194695	5.67614	0.0395938	3.56672	0.0324638	0	0.000433174	0.000951761	0.149007	-	-	-	-	V	2.11401	0.2251	0.152165	0.149015	-0.0130541	0.00127581	0.00220286	0.00023898	7.8409e-006	0.138838	0.98686	0.149015	-12.5817	4.88997e-008
2021/06/10	11:22:10	NAN	5	ART-R03	21004350	25	5.25	0.2	5.25	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.78677	0.011915	2.82888	0.00499444	6.32197	0.0290867	3.79251	0.020048	0	0.000296078	0.00106909	0.258927	-	-	-	-	V	1.45185	0.2415	0.262719	0.25896	-0.0247077	0.400335	0.00243895	0.000255959	3.51423e-006	0.101819	0.975192	0.25896	547.373	9.19029e-008
2021/06/10	11:22:39	T108C001NM21	6	ART-R03	21004350	1	5.5	0.2	5.5	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.53908	0.00428589	5.75087	0.00510186	7.28099	0.0161499	7.65156	0.0058903	0	5.27906e-005	0.00430566	2.34915	-	-	-	-	X	0.875827	0.20085	2.3696	2.34903	-0.0375081	25.3339	0.00270544	0.000138803	4.11314e-006	0.000247651	0.962423	2.34903	46.1882	0.00262939
2021/06/10	11:22:39	T108C001NM27	6	ART-R03	21004350	2	5.5	0.2	5.5	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.22472	0.00137664	5.38637	0.0013368	6.87742	0.0113174	7.16179	0.00463766	0	2.85676e-005	0.00231645	2.21197	-	-	-	-	X	0.729946	0.2592	2.22798	2.21184	-0.0317449	35.2983	0.00261515	0.000121415	3.68926e-006	0.0028428	0.968222	2.21184	97.0267	0.00253328
2021/06/10	11:22:39	T108C001NM2K	5	ART-R03	21004350	10	5.5	0.2	5.5	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.53878	0.00228217	6.21135	0.00238932	7.32014	0.00840779	8.23644	0.00474998	0	4.79109e-005	0.00524691	2.64346	-	-	-	-	X	0.957834	0.26755	2.66902	2.6437	-0.0365922	29.8613	0.00273184	0.00012779	5.69563e-006	0	0.963335	2.6437	54.8807	0.0026997
2021/06/10	11:22:39	T108C001NM2E	5	ART-R03	21004350	9	5.5	0.2	5.5	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.52727	0.00770463	5.97551	0.00613261	7.29839	0.00502757	7.95147	0.0115057	0	2.89582e-005	0.00591747	2.86546	-	-	-	-	X	0.845485	0.1676	2.88924	2.86502	-0.0372585	25.3945	0.00271056	0.000132279	4.69989e-006	0	0.962665	2.86502	41.9954	0.0021944
2021/06/10	11:22:40	T108C001NM2X	6	ART-R03	21004350	17	5.5	0.2	5.5	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	7.555	0.0131577	10.6506	0.00292833	9.61674	0.0195146	14.126	0.00347712	0	0.00012619	0.00560591	2.80882	-	-	-	-	X	0.094502	0.2108	2.81047	2.80782	-0.0948964	432.741	0.00327373	0.000465805	3.50284e-007	0	0.904913	2.80782	240367	0.0429612
2021/06/10	11:22:40	T108C001NM24	6	ART-R03	21004350	18	5.5	0.2	5.5	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.6454	0.00544329	6.0459	0.00235639	7.78981	0.0166976	8.03307	0.00156158	0	0.000138603	0.00315531	2.1789	-	-	-	-	X	0.191481	0.2341	2.18225	2.17808	-0.0449037	514.235	0.00267031	0.000199506	5.03074e-007	0	0.955032	2.17808	43.7961	0.00292422
2021/06/10	11:22:40	NAN	5	ART-R03	21004350	26	5.5	0.2	5.5	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.18977	0.0107821	2.66313	0.0181228	5.52556	0.0301134	3.58805	0.0317756	0	0.000442759	0.000980874	0.161188	-	-	-	-	V	1.47995	0.1583	0.163572	0.161187	0.00541783	0.0477766	0.00201535	0.000223622	2.49556e-006	0.153895	1.00545	0.161187	-8.82742	1.0585e-007
2021/06/10	11:22:40	NAN	5	ART-R03	21004350	25	5.5	0.2	5.5	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.55728	0.00627962	2.8673	0.0102522	6.03081	0.0114944	3.83166	0.0117274	0	0.000243004	0.00105544	0.279031	-	-	-	-	V	1.09167	0.25845	0.282016	0.278971	-0.0200751	0.483415	0.00254113	0.000227418	1.96627e-006	0.0949997	0.97985	0.278971	-57.6786	1.67121e-007
2021/06/10	11:23:08	T108C001NM21	6	ART-R03	21004350	1	5.75	0.2	5.75	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.31991	0.00709534	5.76914	0.00660442	7.00805	0.0147985	7.6686	0.00648266	0	8.73214e-005	0.00427856	2.37601	-	-	-	-	V	1.1783	0.16755	2.40428	2.37628	-0.0317669	25.5834	0.00263368	0.00011667	7.09178e-006	0.000901851	0.968175	2.37628	-339.908	0.00252628
2021/06/10	11:23:08	T108C001NM27	6	ART-R03	21004350	2	5.75	0.2	5.75	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.01463	0.00403915	5.40209	0.0016837	6.60155	0.00851059	7.18036	0.00282414	0	3.57532e-005	0.00232585	2.23714	-	-	-	-	V	1.16664	0.11755	2.26326	2.23716	-0.0254813	35.1509	0.00249828	9.74287e-005	6.69989e-006	0.00434728	0.974492	2.23716	59.3284	0.00198435
2021/06/10	11:23:08	T108C001NM2K	5	ART-R03	21004350	10	5.75	0.2	5.75	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.29161	0.00636108	6.23095	0.00451138	6.98722	0.0195753	8.25676	0.00512578	0	0.000116095	0.00524488	2.66767	-	-	-	-	V	1.43191	0.20115	2.70551	2.66731	-0.0308756	29.5298	0.00259894	0.000101739	9.31557e-006	0	0.969063	2.66731	-57.2622	0.00333484
2021/06/10	11:23:08	T108C001NM2E	5	ART-R03	21004350	9	5.75	0.2	5.75	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.28526	0.00807928	5.9839	0.00195872	6.96309	0.0181543	7.95864	0.00875986	0	2.79149e-005	0.00594276	2.89428	-	-	-	-	V	1.30211	0.13435	2.93188	2.89419	-0.0311865	25.8082	0.00258101	0.000108351	8.1553e-006	0	0.96875	2.89419	33.452	0.00318864
2021/06/10	11:23:08	T108C001NM2X	6	ART-R03	21004350	17	5.75	0.2	5.75	0.2	0	0	4	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	7.07466	0.00393378	10.6759	0.0024068	9.10039	0.00498919	14.1462	0.00453982	0	0.00012064	0.00561003	2.82237	-	-	-	-	X	0.0956863	0.1607	2.82662	2.82391	-0.0819056	446.095	0.00310627	0.000410581	4.77728e-007	0	0.917931	2.82391	633742	0.0431715
2021/06/10	11:23:08	T108C001NM24	6	ART-R03	21004350	18	5.75	0.2	5.75	0.2	0	0	5	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.17681	0.00571546	6.04584	0.00291924	6.8971	0.011728	8.02041	0.00296775	0	0.000113961	0.00314504	2.17586	-	-	-	-	V	1.51811	0.17365	2.21053	2.17747	-0.0334775	36.9778	0.00258181	4.08755e-005	4.91793e-005	0	0.966474	2.17747	180.857	0.00206299
2021/06/10	11:23:09	NAN	5	ART-R03	21004350	26	5.75	0.2	5.75	0.2	0	0	6	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.06121	0.0292475	2.68033	0.0150486	5.37227	0.0227674	3.62114	0.0285899	0	0.000280393	0.00096395	0.172589	-	-	-	-	V	1.07684	0.27515	0.174486	0.172627	-0.0128452	0.177057	0.00217359	0.0102637	6.92244e-007	0.142625	0.98708	0.172627	-1020.36	1.44511e-007
2021/06/10	11:23:09	NAN	5	ART-R03	21004350	25	5.75	0.2	5.75	0.2	0	0	7	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.36197	0.0083436	2.89342	0.00454009	5.77337	0.0279297	3.8879	0.0102113	0	0.000193334	0.00108616	0.296581	-	-	-	-	V	1.07846	0.1749	0.299834	0.296635	-0.00805525	0.501754	0.00221774	0.000203342	2.85962e-006	0.0959969	0.991914	0.296635	-34.6797	2.05511e-007
2021/06/10	11:23:36	T108C001NM21	6	ART-R03	21004350	1	6	0.2	6	0.2	0	0	0	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.13237	0.00287228	5.78439	0.00374832	6.76461	0.0113258	7.68925	0.00873686	0	7.05323e-005	0.00431171	2.39754	-	-	-	-	V	1.62208	0.10125	2.43607	2.39719	-0.0297332	25.6791	0.00256189	9.98775e-005	1.01134e-005	0	0.970214	2.39719	33.6404	0.00294287
2021/06/10	11:23:36	T108C001NM27	6	ART-R03	21004350	2	6	0.2	6	0.2	0	0	1	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	4.83332	0.00242992	5.41592	0.00172808	6.37385	0.00160382	7.19554	0.00193888	0	2.61373e-005	0.00232347	2.25725	-	-	-	-	V	1.56383	0.10925	2.29238	2.25708	-0.0223757	35.1064	0.00238229	8.37492e-005	9.6297e-006	0.00398201	0.977601	2.25708	430.229	0.00271241
2021/06/10	11:23:37	T108C001NM2K	5	ART-R03	21004350	10	6	0.2	6	0.2	0	0	2	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.06422	0.00401943	6.2455	0.00107299	6.70008	0.00419907	8.27727	0.00588911	0	0.000100818	0.00526781	2.68573	-	-	-	-	V	1.80617	0.20125	2.73348	2.68499	-0.026407	29.99	0.00251477	8.20184e-005	1.29535e-005	0	0.973541	2.68499	-490.638	0.00343784
2021/06/10	11:23:37	T108C001NM2E	5	ART-R03	21004350	9	6	0.2	6	0.2	0	0	3	Dev3 : USB-TC01_ch0	2065.958	TB2224CL	5.06773	0.00131253	5.99847	0.000869046	6.69728	0.00763211	7.9682	0.00247414	0	2.47269e-005	0.00600126	2.91714	-	-	-	-	V	1.68288	0.13435	2.96528	2.9162	-0.0272029	24.9874	0.00250036	8.79197e-005	1.13438e-005	0	0.97274	2.9162	-99.1576	0.00362575
